LAMMPS data file via write_data, version 5 Jun 2019, timestep = 0

108 atoms
2 atom types

0.0000000000000000e+00 2.0102336999999999e+01 xlo xhi
0.0000000000000000e+00 1.7409134999999999e+01 ylo yhi
0.0000000000000000e+00 1.3004519999999999e+01 zlo zhi
-1.0051168499999999e+01 0.0000000000000000e+00 0.0000000000000000e+00 xy xz yz

Masses

1 183.84
2 78.96

Atoms # atomic

69 2 -7.8289459999325572e-06 1.5474788601015000e+01 4.8406334660399999e+00 0 0 0
70 2 3.3503883718329970e+00 1.5474788601015000e+01 4.8406334660399999e+00 0 0 0
71 2 6.7007845726119957e+00 1.5474788601015000e+01 4.8406334660399999e+00 0 0 0
72 2 1.0051160671053996e+01 1.5474788601015000e+01 4.8406334660399999e+00 0 0 0
73 2 1.6751881881110000e+00 9.6718190405999982e-01 1.6616265339599996e+00 0 0 0
74 2 5.0255843888899996e+00 9.6718190405999982e-01 1.6616265339599996e+00 0 0 0
75 2 8.3759604873319979e+00 9.6718190405999982e-01 1.6616265339599996e+00 0 0 0
76 2 1.1726356688110998e+01 9.6718190405999982e-01 1.6616265339599996e+00 0 0 0
77 2 1.5076752888889994e+01 9.6718190405999982e-01 1.6616265339599996e+00 0 0 0
78 2 1.8427128987331997e+01 9.6718190405999982e-01 1.6616265339599996e+00 0 0 0
79 2 5.5555499978154899e-07 3.8686927979699988e+00 1.6616265339599996e+00 0 0 0
80 2 3.3503967563339985e+00 3.8686927979699988e+00 1.6616265339599996e+00 0 0 0
81 2 6.7007728547759982e+00 3.8686927979699988e+00 1.6616265339599996e+00 0 0 0
82 2 1.0051169055554999e+01 3.8686927979699988e+00 1.6616265339599996e+00 0 0 0
83 2 1.3401565256333994e+01 3.8686927979699988e+00 1.6616265339599996e+00 0 0 0
84 2 1.6751941354775994e+01 3.8686927979699988e+00 1.6616265339599996e+00 0 0 0
85 2 -1.6751971281669995e+00 6.7702211010149993e+00 1.6616265339599996e+00 0 0 0
86 2 1.6751990726120005e+00 6.7702211010149993e+00 1.6616265339599996e+00 0 0 0
87 2 5.0255751710540011e+00 6.7702211010149993e+00 1.6616265339599996e+00 0 0 0
88 2 8.3759713718329998e+00 6.7702211010149993e+00 1.6616265339599996e+00 0 0 0
89 2 1.1726367572611998e+01 6.7702211010149993e+00 1.6616265339599996e+00 0 0 0
90 2 1.5076743671053997e+01 6.7702211010149993e+00 1.6616265339599996e+00 0 0 0
91 2 -3.3503948118890006e+00 9.6717494040599998e+00 1.6616265339599996e+00 0 0 0
92 2 1.3888899994540793e-06 9.6717494040599998e+00 1.6616265339599996e+00 0 0 0
93 2 3.3503774873320005e+00 9.6717494040599998e+00 1.6616265339599996e+00 0 0 0
94 2 6.7007736881109974e+00 9.6717494040599998e+00 1.6616265339599996e+00 0 0 0
95 2 1.0051169888889996e+01 9.6717494040599998e+00 1.6616265339599996e+00 0 0 0
96 2 1.3401545987331996e+01 9.6717494040599998e+00 1.6616265339599996e+00 0 0 0
97 2 -5.0255824444449999e+00 1.2573260297970000e+01 1.6616265339599996e+00 0 0 0
98 2 -1.6751862436660003e+00 1.2573260297970000e+01 1.6616265339599996e+00 0 0 0
99 2 1.6751898547759998e+00 1.2573260297970000e+01 1.6616265339599996e+00 0 0 0
100 2 5.0255860555549985e+00 1.2573260297970000e+01 1.6616265339599996e+00 0 0 0
101 2 8.3759822563339981e+00 1.2573260297970000e+01 1.6616265339599996e+00 0 0 0
102 2 1.1726358354775996e+01 1.2573260297970000e+01 1.6616265339599996e+00 0 0 0
103 2 -6.7007801281670005e+00 1.5474788601015000e+01 1.6616265339599996e+00 0 0 0
104 2 -3.3503839273880001e+00 1.5474788601015000e+01 1.6616265339599996e+00 0 0 0
105 2 -7.8289459999325572e-06 1.5474788601015000e+01 1.6616265339599996e+00 0 0 0
106 2 3.3503883718329970e+00 1.5474788601015000e+01 1.6616265339599996e+00 0 0 0
107 2 6.7007845726119957e+00 1.5474788601015000e+01 1.6616265339599996e+00 0 0 0
108 2 1.0051160671053996e+01 1.5474788601015000e+01 1.6616265339599996e+00 0 0 0
